Country,Country_code,Year,Electricity,Net_income_per_cap,Children_out_school,GDP,GDP_per_cap,Fem_parliam,Renew_output,Renew_consum,Undernour,Poverty,2_G,3_G,Water,Unemp_male,Unemp_fem,Continent,Gini,Income_class,Internet,Life_exp,Population,Rural_pop,Urban_pop,Region
Antigua_and_Barbuda,ATG,2007,100,,0.904429972,1312759259,15622.69287,10.52631579,0,0,,,100,,,,,North_America,,High_income,34,75.376,84029,71.998,28.002,Latin_America_and_Caribbean
Antigua_and_Barbuda,ATG,2008,100,,0.650749981,1370070370,16044.1058,10.52631579,0,0,,,100,,,,,North_America,,High_income,38,75.535,85394,72.595,27.405,Latin_America_and_Caribbean
Antigua_and_Barbuda,ATG,2009,98.47905731,,1.938009977,1228329630,14160.562,10.52631579,0,0,,,100,0,,,,North_America,,Upper-middle_income,42,75.683,86743,73.182,26.818,Latin_America_and_Caribbean
Antigua_and_Barbuda,ATG,2010,98.60040283,,3.671900034,1148700000,13048.96058,10.52631579,1.494768311,0,,,100,0,,,,North_America,,Upper-middle_income,47,75.823,88030,73.762,26.238,Latin_America_and_Caribbean
Antigua_and_Barbuda,ATG,2011,94.55201403,,1.726869941,1137637037,12746.63347,10.52631579,1.497005988,0.077799998,,,100,0,,,,North_America,,Upper-middle_income,52,75.956,89250,74.297,25.703,Latin_America_and_Caribbean
Antigua_and_Barbuda,ATG,2012,100,,4.454319954,1199948148,13272.73494,10.52631579,0,0.152099997,,,100,98,,,,North_America,,High_income,58,76.087,90407,74.474,25.526,Latin_America_and_Caribbean
Antigua_and_Barbuda,ATG,2013,100,,,1181448148,12910.59063,10.52631579,0,0.146599993,,,100,98,,,,North_America,,High_income,63.4,76.218,91510,74.65,25.35,Latin_America_and_Caribbean
Antigua_and_Barbuda,ATG,2014,100,,5.567140102,1249733333,13501.58092,11.11111111,0,0.144400001,,,99,98,,,,North_America,,High_income,67.78,76.349,92562,74.825,25.175,Latin_America_and_Caribbean
Antigua_and_Barbuda,ATG,2015,100,,1.218999982,1336692593,14285.32978,11.11111111,0,0.482199997,,,99,98,,,,North_America,,High_income,70,76.483,93571,75,25,Latin_America_and_Caribbean
Antigua_and_Barbuda,ATG,2016,100,,,1436585185,15198.74297,11.11111111,,0.598399997,,,99,99,,,,North_America,,High_income,73,76.617,94520,75.154,24.846,Latin_America_and_Caribbean
Antigua_and_Barbuda,ATG,2017,100,,2.449450016,1467977778,15383.5764,11.11111111,,0.602199972,,,99,99,,,,North_America,,High_income,,76.752,95425,75.287,24.713,Latin_America_and_Caribbean
Antigua_and_Barbuda,ATG,2018,99.99972534,,0.689899981,1605351852,16673.4369,11.11111111,,0.904900014,,,,,,,,North_America,,High_income,,76.885,96282,75.401,24.599,Latin_America_and_Caribbean
Australia,AUS,2000,100,,5.514689922,4.15223E+11,21679.24784,22.97297297,8.381618572,8.423999786,,,95.6,,100,6.5,6.1,Oceania,,High_income,,,,15.765,,Oceania
Australia,AUS,2001,100,,1.696609974,3.78376E+11,19490.86111,,8.098454953,8.37100029,,0.7,96,,100,7,6.5,Oceania,33.5,High_income,52.68926643,79.63414634,19413000,15.9,84.1,Oceania
Australia,AUS,2002,100,,1.64873004,3.94649E+11,20082.48327,25.33333333,7.860918822,8.739500046,,,96,,100,6.5,6.2,Oceania,,High_income,,79.93658537,19651400,15.778,84.222,Oceania
Australia,AUS,2003,100,,2.51609993,4.66488E+11,23447.031,25.33333333,8.440698866,7.151500225,,1,96,,100,5.9,6,Oceania,33.5,High_income,,80.23902439,19895400,15.657,84.343,Oceania
Australia,AUS,2004,100,,2.113049984,6.1249E+11,30430.67644,24.66666667,8.186650191,6.680799961,,0.5,96,,100,5.3,5.5,Oceania,33.1,High_income,,80.4902439,20127400,15.537,84.463,Oceania
Australia,AUS,2005,100,,1.351449966,6.93408E+11,33999.24286,24.66666667,8.803706639,6.712299824,,,98,,100,4.9,5.2,Oceania,,High_income,63,80.84146341,20394800,15.418,84.582,Oceania
Australia,AUS,2006,100,,1.151759982,7.46054E+11,36044.92281,24.66666667,9.299307773,6.853600025,,,98.1,,100,4.7,4.9,Oceania,,High_income,66,81.04146341,20697900,15.3,84.7,Oceania
Australia,AUS,2007,100,,0.99022001,8.531E+11,40960.05449,26.66666667,8.648072467,6.952000141,,,98.8,,100,4,4.8,Oceania,,High_income,69.45,81.29268293,20827600,15.178,84.822,Oceania
Australia,AUS,2008,100,,0.900039971,1.054E+12,49601.65671,26.66666667,8.115257556,6.789999962,,0.4,98.8,98.8,100,4,4.6,Oceania,35.4,High_income,71.67,81.39512195,21249200,15.057,84.943,Oceania
Australia,AUS,2009,100,,0.687759995,9.27805E+11,42772.35917,27.33333333,7.497934259,7.148900032,,,99,99,100,5.7,5.4,Oceania,,High_income,74.25,81.54390244,21691700,14.937,85.063,Oceania
Australia,AUS,2010,100,,0.506649971,1.14614E+12,52022.1256,24.66666667,8.611879628,8.163399696,,0.3,99,99,100,5.1,5.4,Oceania,34.7,High_income,76,81.69512195,22031750,14.818,85.182,Oceania
Australia,AUS,2011,100,,2.322340012,1.39665E+12,62517.83375,24.66666667,10.42665228,8.318599701,,,99,99,100,4.9,5.3,Oceania,,High_income,79.48769771,81.89512195,22340024,14.7,85.3,Oceania
Australia,AUS,2012,100,,2.013489962,1.54615E+12,68012.1479,24.66666667,10.59265336,8.294500351,,,99,99,100,5.1,5.3,Oceania,,High_income,79,82.04634146,22733465,14.598,85.402,Oceania
Australia,AUS,2013,100,,0.060380001,1.57618E+12,68150.10704,26,13.26410839,9.215200424,,,99,99,100,5.7,5.6,Oceania,,High_income,83.45349717,82.14878049,23128129,14.498,85.502,Oceania
Australia,AUS,2014,100,,0.084729999,1.46748E+12,62510.79117,26,14.90671221,9.316900253,,0.5,99,99,100,6,6.2,Oceania,34.4,High_income,84,82.3,23475686,14.398,85.602,Oceania
Australia,AUS,2015,100,,0.088320002,1.35169E+12,56755.72171,26.66666667,13.63784109,9.315500259,,,99,99,100,6,6.1,Oceania,,High_income,84.56051491,82.4,23815995,14.299,85.701,Oceania
Australia,AUS,2016,100,,0.044130001,1.20885E+12,49971.13146,28.66666667,,9.419799805,,,99.3,99.3,100,5.7,5.8,Oceania,,High_income,86.54,82.44878049,24190907,14.2,85.8,Oceania
Australia,AUS,2017,100,,0.31825,1.32919E+12,54027.96682,28.66666667,,9.686100006,,,99.4,99.4,100,5.5,5.7,Oceania,,High_income,86.54504885,82.5,24601860,14.096,85.904,Oceania
Australia,AUS,2018,100,,0.428380013,1.43288E+12,57354.96405,28.66666667,,9.645000458,,,99.4,99.4,100,5.3,5.3,Oceania,,High_income,,82.74878049,24982688,13.988,86.012,Oceania
Austria,AUT,2000,100,3.434920031,0.270539999,1.968E+11,24564.45829,26.77595628,72.54400909,26.43580055,,0.2,98,,100,4.8,4.6,Europe,28.8,High_income,,,,39.787,,Europe_and_Northern_America
Austria,AUT,2001,100,-0.144887929,1.270779967,1.97338E+11,24537.51426,26.77595628,69.15682775,25.52779961,,,98,,100,3.9,4.1,Europe,,High_income,39.18545018,78.57560976,8042293,40.066,59.934,Europe_and_Northern_America
Austria,AUT,2002,100,2.136303125,3.399729967,2.13378E+11,26401.74546,,69.01294765,24.68289948,,,98,,100,5.1,4.5,Europe,,High_income,36.56,78.67804878,8081957,40.345,59.655,Europe_and_Northern_America
Austria,AUT,2003,100,0.436253346,3.840640068,2.61696E+11,32222.89724,33.87978142,60.78282872,22.55800056,,0.3,98,,100,5.1,4.3,Europe,29.5,High_income,42.7,78.63170732,8121423,40.625,59.375,Europe_and_Northern_America
Austria,AUT,2004,100,2.359392343,3.451060057,3.00904E+11,36821.52147,33.87978142,64.20223413,23.17140007,,0.1,98.5,,100,5.8,5.9,Europe,29.8,High_income,54.28,79.1804878,8171966,40.906,59.094,Europe_and_Northern_America
Austria,AUT,2005,100,1.142299275,2.807749987,3.15974E+11,38403.13388,33.87978142,63.62677749,24.43510056,,0.2,98.5,,100,5.4,5.9,Europe,28.7,High_income,58,79.33170732,8227829,41.187,58.813,Europe_and_Northern_America
Austria,AUT,2006,100,3.626618098,2.678380013,3.35999E+11,40635.28182,32.24043716,65.51552516,26.75060081,,0.1,98.5,,100,4.9,5.6,Europe,29.6,High_income,63.6,79.8804878,8268641,41.468,58.532,Europe_and_Northern_America
Austria,AUT,2007,100,3.075637572,2.597640038,3.88691E+11,46855.77175,32.78688525,68.68702896,29.02639961,,0.4,98.5,84,100,4.5,5.3,Europe,30.6,High_income,69.37,80.1804878,8295487,41.751,58.249,Europe_and_Northern_America
Austria,AUT,2008,100,1.265500953,2.886729956,4.30294E+11,51708.76575,27.32240437,69.23088844,29.75569916,,0.5,99,,100,3.9,4.4,Europe,30.4,High_income,72.87,80.43170732,8321496,42.034,57.966,Europe_and_Northern_America
Austria,AUT,2009,100,-5.334605583,2.544919968,4.00172E+11,47963.1794,27.86885246,71.13969479,31.28840065,,0.7,99,96,100,5.5,5.1,Europe,31.5,High_income,73.45,80.33170732,8343323,42.317,57.683,Europe_and_Northern_America
Austria,AUT,2010,100,1.668661358,2.324569941,3.91893E+11,46858.04327,27.86885246,66.21132275,31.13459969,,0.5,99,96,100,5,4.6,Europe,30.3,High_income,75.17,80.5804878,8363404,42.601,57.399,Europe_and_Northern_America
Austria,AUT,2011,100,1.171062963,2.857530117,4.3112E+11,51374.95841,27.86885246,65.63142343,31.63780022,,0.4,99,96,100,4.6,4.6,Europe,30.8,High_income,78.7399931,80.98292683,8391643,42.885,57.115,Europe_and_Northern_America
Austria,AUT,2012,100,-0.847817536,1.668570042,4.09425E+11,48567.69529,27.86885246,74.52918061,34.28430176,,0.6,99,96,100,4.9,4.8,Europe,30.5,High_income,80.02999392,80.93658537,8429991,42.853,57.147,Europe_and_Northern_America
Austria,AUT,2013,100,-0.816114338,1.026219964,4.30069E+11,50716.70871,33.33333333,78.02478699,34.70259857,,0.3,99,96,100,5.4,5.3,Europe,30.8,High_income,80.6188,81.13658537,8479823,42.664,57.336,Europe_and_Northern_America
Austria,AUT,2014,100,0.101760568,0.65279001,4.41996E+11,51717.49594,32.24043716,81.05686835,35.79090118,,0.2,99,97,100,5.8,5.4,Europe,30.5,High_income,80.99582496,81.4902439,8546356,42.474,57.526,Europe_and_Northern_America
Austria,AUT,2015,100,-0.589657916,0.470450014,3.81818E+11,44178.04738,30.6010929,76.49077927,34.87720108,,0.7,99,98,100,6.1,5.3,Europe,30.5,High_income,83.94014193,81.1902439,8642699,42.285,57.715,Europe_and_Northern_America
Austria,AUT,2016,100,2.637410178,0.206060007,3.95569E+11,45276.83144,30.6010929,,34.61429977,,0.7,99,98,100,6.4,5.5,Europe,30.8,High_income,84.32374257,81.64146341,8736668,42.095,57.905,Europe_and_Northern_America
Austria,AUT,2017,100,-0.135724372,0.04572,4.16207E+11,47309.36627,34.42622951,,33.95909882,,0.3,99,98,100,5.9,5,Europe,29.7,High_income,87.93558659,81.64390244,8797566,41.906,58.094,Europe_and_Northern_America
Austria,AUT,2018,100,1.468296708,0.043699998,4.54873E+11,51453.14702,34.42622951,,33.84560013,,0.6,99,98,100,5,4.7,Europe,30.8,High_income,87.47913723,81.69268293,8840521,41.703,58.297,Europe_and_Northern_America
Azerbaijan,AZE,2000,98.90822245,1.137421286,8.493309975,5272798391,655.1199452,,8.203647254,2.065099955,,,93.5,,74,10.9,12.7,Asia,,Low_income,,,,48.614,,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2001,98.62342072,18.30568527,11.27719021,5707720391,703.6838434,10.48387097,6.858197153,1.752099991,17,2.6,94,,75,10.3,11.5,Asia,36.5,Low_income,0.305564638,67.054,8111200,48.413,51.587,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2002,100,32.06422365,11.74763966,6235856820,763.080638,10.48387097,10.80156141,2.351200104,13.4,0,95,,76,9.7,10.4,Asia,25.3,Low_income,4.999713678,67.391,8171950,48.213,51.787,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2003,98.97785187,16.92524457,13.43152046,7276753895,883.7339715,10.48387097,11.59917317,2.944099903,10.4,0,95,,77,9.1,9.3,Asia,26.8,Lower-middle_income,,67.791,8234100,48.012,51.988,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2004,99.13969421,11.37014757,12.51805019,8680370408,1045.009379,10.48387097,12.67016188,3.069999933,7.4,0,97,,78,7.9,8,Asia,26.6,Lower-middle_income,,68.249,8306500,47.811,52.189,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2005,99.28987885,24.28671565,13.01972008,13245716099,1578.40239,13.04347826,13.15582371,3.36439991,4.8,0,99,,80,7.2,7.3,Asia,26.6,Lower-middle_income,8.030375356,68.747,8391850,47.611,52.389,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2006,99.5,38.65555985,12.84241009,20982986344,2473.081819,11.29032258,10.25954447,2.861000061,2.8,,95,,81,6.9,6.3,Asia,,Lower-middle_income,11.99217733,69.259,8484550,47.411,52.589,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2007,99.56891632,21.00382303,13.1863203,33050343783,3851.437869,11.38211382,10.82070765,3.788199902,,,99,,82,7.1,5.5,Asia,,Lower-middle_income,14.54,69.752,8581300,47.21,52.79,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2008,99.7101059,20.27299277,13.32610035,48852482960,5574.603802,11.38211382,10.31280322,3.085799932,,,99,,83,6.2,5.5,Asia,,Lower-middle_income,17.08,70.201,8763400,47.01,52.99,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2009,99.86070251,-1.616600534,11.97428036,44291490421,4950.294791,11.38211382,12.24295103,3.268599987,,,99.6,32.2,85,4.9,6.6,Asia,,Upper-middle_income,27.4,70.597,8947243,46.81,53.19,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2010,99.94705963,-5.994523317,12.47441959,52909294792,5843.533768,16,18.42330305,4.448999882,,,100,69.2,86,4.4,6.9,Asia,,Upper-middle_income,46,70.938,9054332,46.594,53.406,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2011,99.9,15.62877815,9.898200035,65951627200,7189.691229,16,13.1861634,3.555799961,,,100,89.3,87,4.4,6.5,Asia,,Upper-middle_income,50,71.234,9173082,46.363,53.637,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2012,100,0.385011969,7.675519943,69683935845,7496.294648,16,7.921524274,2.845299959,,,100,96.5,89,4.3,6.1,Asia,,Upper-middle_income,54.2,71.506,9295784,46.117,53.883,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2013,100,,1.723430037,74164435946,7875.756953,15.57377049,6.67123405,2.525899887,,,100,96.9,90,4,6,Asia,,Upper-middle_income,73.00000137,71.768,9416801,45.855,54.145,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2014,100,,0.74526,75244294275,7891.313147,15.57377049,5.629246199,2.116600037,,,100,97.1,91,4,5.8,Asia,,Upper-middle_income,75.00001564,72.022,9535079,45.578,54.422,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2015,100,,1.156669974,53074370486,5500.310382,16.93548387,7.039857421,2.312200069,,,100,95.47,92,4.1,5.9,Asia,,Upper-middle_income,77,72.266,9649341,45.286,54.714,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2016,100,,0.794629991,37867518957,3880.738731,16.8,,1.926800013,,,100,95.5,93,4.2,6,Asia,,Upper-middle_income,78.2,72.493,9757812,44.979,55.021,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2017,100,,2.068969965,40865558912,4147.089716,16.8,,1.908800006,,,100,96.3,94,4.1,5.9,Asia,,Upper-middle_income,79,72.693,9854033,44.657,55.343,Northern_Africa_and_Western_Asia
Azerbaijan,AZE,2018,100,,3.894190073,47112941176,4739.84171,16.8,,1.971300006,,,100,97.1,95,4.1,5.8,Asia,,Upper-middle_income,79.79999549,72.864,9939771,44.32,55.68,Northern_Africa_and_Western_Asia
Burundi,BDI,2000,2.439689159,-0.697762116,58.55841827,870486065.9,136.4639708,14.40677966,98.01980198,93.22570038,,,,,,,,Africa,,Low_income,,,,91.754,,Sub-Saharan_Africa
Burundi,BDI,2001,2.801317215,-9.863248058,49.7239418,876794723.1,134.3634269,14.40677966,98.29059829,94.84069824,,,,,,,,Africa,,Low_income,0.106001245,49.93,6525546,91.539,8.461,Sub-Saharan_Africa
Burundi,BDI,2002,3.154657125,-6.646730442,50.46273041,825394490.2,123.1175361,18.43575419,98.45320959,94.64880371,,,,,,,,Africa,,Low_income,0.118228412,50.81,6704118,91.318,8.682,Sub-Saharan_Africa
Burundi,BDI,2003,3.498532534,-31.210762,47.01916122,784654423.6,113.5672513,18.43575419,98.06763285,95.75839996,,,,,,,,Africa,,Low_income,0.201273197,51.69,6909161,91.092,8.908,Sub-Saharan_Africa
Burundi,BDI,2004,3.831767321,24.85071161,45.37348175,915257323.4,128.3367028,18.43575419,97.86324786,96.04109955,,,,,,,,Africa,,Low_income,0.349060462,52.547,7131688,90.861,9.139,Sub-Saharan_Africa
Burundi,BDI,2005,3.207317073,12.71969161,42.14048004,1117113046,151.6815663,30.50847458,98.04496579,96.01039886,,,,,,,,Africa,,Low_income,0.542142866,53.369,7364857,90.625,9.375,Sub-Saharan_Africa
Burundi,BDI,2006,2.66,12.38696446,25.4846096,1273375020,167.3764625,30.50847458,97.90136411,95.30500031,,78.6,82,,,,,Africa,33.4,Low_income,0.65759259,54.163,7607850,90.383,9.617,Sub-Saharan_Africa
Burundi,BDI,2007,4.775167942,-12.89219561,18.16028976,1356199365,172.4955966,30.50847458,98.32578542,95.29160309,,,,,,,,Africa,,Low_income,0.7,54.944,7862226,90.136,9.864,Sub-Saharan_Africa
Burundi,BDI,2008,4.8,1.994657856,7.551370144,1611835902,198.3528517,30.50847458,98.24236086,95.14550018,,,,,55,2.2,1.1,Africa,,Low_income,0.81,55.721,8126104,89.882,10.118,Sub-Saharan_Africa
Burundi,BDI,2009,5.40973711,3.976118087,9.240429878,1781455092,212.1370572,31.3559322,96.39363748,95.1760025,,,83,0,,,,Africa,,Low_income,0.9,56.488,8397661,89.624,10.376,Sub-Saharan_Africa
Burundi,BDI,2010,5.3,16.79540245,4.435599804,2032135191,234.2355325,32.0754717,87.65339961,92.57050323,,,,,,,,Africa,,Low_income,1,57.228,8675606,89.358,10.642,Sub-Saharan_Africa
Burundi,BDI,2011,6.106936455,-3.215923954,,2235820809,249.5779728,30.47619048,90.85730884,91.65339661,,,,,,,,Africa,,Low_income,1.11,57.925,8958406,89.085,10.915,Sub-Saharan_Africa
Burundi,BDI,2012,6.5,14.89390555,,2333308059,252.3588663,30.47619048,97.9618194,91.44689941,,,,,,,,Africa,,Low_income,1.219999945,58.568,9245992,88.806,11.194,Sub-Saharan_Africa
Burundi,BDI,2013,6.9,4.817522901,,2451625280,256.9756471,30.47619048,87.02056925,91.07980347,,72.8,,,,,,Africa,38.6,Low_income,1.264218111,59.148,9540302,88.518,11.482,Sub-Saharan_Africa
Burundi,BDI,2014,7,1.010251452,,2705783330,274.8578422,30.47619048,80.71878883,91.35220337,,,,0,59,2.1,1.2,Africa,,Low_income,1.4,59.665,9844301,88.224,11.776,Sub-Saharan_Africa
Burundi,BDI,2015,8.403089523,9.942387672,,3104394792,305.549646,36.36363636,82.70938513,91.16819763,,,52.5,0,,,,Africa,,Low_income,2.1,60.123,10160034,87.922,12.078,Sub-Saharan_Africa
Burundi,BDI,2016,9.251799583,-9.020009338,,2959641047,282.1930285,36.36363636,,89.54199982,,,49,11,,,,Africa,,Low_income,2.4,60.528,10488002,87.612,12.388,Sub-Saharan_Africa
Burundi,BDI,2017,9.3,-1.432971515,4.32750988,3172292379,292.9980095,36.36363636,,88.14150238,,,50,39.02,,,,Africa,,Low_income,2.660748535,60.898,10827010,87.294,12.706,Sub-Saharan_Africa
Burundi,BDI,2018,10.59861469,3.866934174,6.390890121,3036937141,271.7524964,36.36363636,,85.52690125,,,53.65,44.48,,,,Africa,,Low_income,5,61.247,11175379,86.968,13.032,Sub-Saharan_Africa
Belgium,BEL,2000,100,2.455065697,0,2.36205E+11,23041.53473,23.33333333,1.261280852,1.443799973,,0.3,99,,100,5.3,8.3,Europe,33.1,High_income,,,,2.871,,Europe_and_Northern_America
Belgium,BEL,2001,100,-0.345544506,0.022500001,2.36541E+11,22995.15752,23.33333333,1.36737134,1.580500007,,,99,,100,5.6,6.9,Europe,,High_income,31.28839551,77.97317073,10286570,2.814,97.186,Europe_and_Northern_America
Belgium,BEL,2002,100,1.431274699,0.261350006,2.57158E+11,24887.56133,23.33333333,1.405997109,1.681300044,,,99,,100,6.2,7.8,Europe,,High_income,46.33,78.07560976,10332785,2.759,97.241,Europe_and_Northern_America
Belgium,BEL,2003,100,-0.099840609,1.193689942,3.17382E+11,30587.66841,35.33333333,1.426502794,1.888700008,,0.3,99,,100,7.4,8,Europe,28.1,High_income,49.97,78.12926829,10376133,2.704,97.296,Europe_and_Northern_America
Belgium,BEL,2004,100,1.921463932,2.750479937,3.68537E+11,35364.37533,34.66666667,1.774684955,2.022000074,,0.1,99,,100,6.7,8.3,Europe,30.5,High_income,53.86,78.87804878,10421137,2.65,97.35,Europe_and_Northern_America
Belgium,BEL,2005,100,0.770445888,3.105770111,3.85571E+11,36795.97688,34.66666667,2.457151524,2.458800077,,0.2,99,,100,7.6,9.5,Europe,29.3,High_income,55.82,78.9804878,10478617,2.597,97.403,Europe_and_Northern_America
Belgium,BEL,2006,100,1.098254759,2.75229001,4.07918E+11,38672.70594,34.66666667,3.499786598,2.822299957,,0.2,99.9,,100,7.4,9.3,Europe,28.1,High_income,59.72,79.3804878,10547958,2.546,97.454,Europe_and_Northern_America
Belgium,BEL,2007,100,2.817991502,1.813420057,4.70324E+11,44262.896,35.33333333,3.982725528,3.337899923,,0.2,99.9,85,100,6.7,8.4,Europe,29.2,High_income,64.44,79.78292683,10625700,2.495,97.505,Europe_and_Northern_America
Belgium,BEL,2008,100,-2.121882201,1.198909998,5.15224E+11,48106.89292,35.33333333,5.285763852,3.905299902,,0.1,99.9,89.9,100,6.5,7.6,Europe,28.4,High_income,66,79.6804878,10709973,2.445,97.555,Europe_and_Northern_America
Belgium,BEL,2009,100,-2.202478834,1.356299996,4.81346E+11,44583.54481,38,6.056388215,4.827300072,,0.1,99.9,96.7,100,7.7,8.1,Europe,28.6,High_income,70,80.03414634,10796493,2.397,97.603,Europe_and_Northern_America
Belgium,BEL,2010,100,0.518913166,1.597200036,4.80952E+11,44141.87814,39.33333333,6.920806113,5.824800014,,0.1,99.9,97,100,8.1,8.5,Europe,28.4,High_income,75,80.18292683,10895586,2.349,97.651,Europe_and_Northern_America
Belgium,BEL,2011,100,-2.601892222,1.446660042,5.22646E+11,47348.52502,38,9.410879188,6.630099773,,0.2,99.9,97,100,7.1,7.2,Europe,28.1,High_income,81.609996,80.58536585,11038264,2.302,97.698,Europe_and_Northern_America
Belgium,BEL,2012,100,2.613741463,1.166489959,4.96181E+11,44673.11588,38,12.81287904,7.758999825,,0.2,99.9,99.5,100,7.7,7.4,Europe,27.5,High_income,80.71999055,80.38536585,11106932,2.256,97.744,Europe_and_Northern_America
